Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of gene expression, epigenetic (GO:0040029)	1/122	1.000000000009573231096737799816764891147613525390625	1	0.99999999998810629175949316049809567630290985107421875	1	-0.4668062015517756	-0	ALKBH1
cell projection morphogenesis (GO:0048858)	1/228	1.0000000000106121778031820213072933256626129150390625	1	0.999999999993562038724803642253391444683074951171875	1	-0.628487732685629	-0	WEE1
positive regulation of glycolytic process (GO:0045821)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	6.658937482191447	0	IGF1
positive regulation of DNA-dependent DNA replication (GO:2000105)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	6.958312388745418	0	INO80
DNA synthesis involved in DNA repair (GO:0000731)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	7.336861647777942	0	POLH
regulation of double-strand break repair via homologous recombination (GO:0010569)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	7.236786452569744	0	PPP4R2
lung secretory cell differentiation (GO:0061140)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	6.938365094044861	0	IGF1
positive regulation of insulin-like growth factor receptor signaling pathway (GO:0043568)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	6.46270740762815	0	IGF1
branching involved in prostate gland morphogenesis (GO:0060442)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	6.198495689403861	0	IGF1
negative regulation of androgen receptor signaling pathway (GO:0060766)	1/13	1.0000000000115709664072483064956031739711761474609375	1	0.99999999999076771839412458575679920613765716552734375	1	6.614642285823584	0	IGF1
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/139	1.000000000012516654379624014836736023426055908203125	1	0.99999999997100219584211799883632920682430267333984375	1	-0.46755124774150436	-0	IGF1
peptidyl-tyrosine phosphorylation (GO:0018108)	1/152	1.000000000012535306126437717466615140438079833984375	1	0.9999999999823170337975852817180566489696502685546875	1	-0.4696204996331577	-0	WEE1
receptor-mediated endocytosis (GO:0006898)	1/152	1.000000000012535306126437717466615140438079833984375	1	0.9999999999823170337975852817180566489696502685546875	1	-0.4877141067032788	-0	GTF2H2
protein K63-linked deubiquitination (GO:0070536)	1/20	1.0000000000143420830767126972205005586147308349609375	1	1.0000000000083690832042293550330214202404022216796875	1	3.2840837948059742	0	BRCC3
muscle hypertrophy (GO:0014896)	1/20	1.0000000000143420830767126972205005586147308349609375	1	1.0000000000083690832042293550330214202404022216796875	1	2.9220043666881494	0	IGF1
prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis (GO:0060527)	1/8	1.0000000000151108014989631556090898811817169189453125	1	1.000000000006526335027956520207226276397705078125	1	13.324494823082748	0	IGF1
lung lobe morphogenesis (GO:0060463)	1/8	1.0000000000151108014989631556090898811817169189453125	1	1.000000000006526335027956520207226276397705078125	1	12.182559254046916	0	IGF1
pyrimidine dimer repair (GO:0006290)	1/8	1.0000000000151108014989631556090898811817169189453125	1	1.000000000006526335027956520207226276397705078125	1	14.051613192461607	0	POLH
intra-S DNA damage checkpoint (GO:0031573)	1/8	1.0000000000151108014989631556090898811817169189453125	1	1.000000000006526335027956520207226276397705078125	1	15.250564042062805	0	MDC1
neuron migration (GO:0001764)	1/116	1.000000000016714185591126806684769690036773681640625	1	1.00000000002256772546616048202849924564361572265625	1	-0.3553655629219057	-0	ALKBH1
positive regulation of mononuclear cell proliferation (GO:0032946)	1/116	1.000000000016714185591126806684769690036773681640625	1	1.00000000002256772546616048202849924564361572265625	1	-0.3342137837391189	-0	IGF1
synapsis (GO:0007129)	1/12	1.0000000000174475989211941850953735411167144775390625	1	1.000000000027709834427014357061125338077545166015625	1	9.160698264393977	0	SPO11
response to hydroperoxide (GO:0033194)	1/12	1.0000000000174475989211941850953735411167144775390625	1	1.000000000027709834427014357061125338077545166015625	1	8.267080946514092	0	OXR1
UV protection (GO:0009650)	1/12	1.0000000000174475989211941850953735411167144775390625	1	1.000000000027709834427014357061125338077545166015625	1	8.112906990101608	0	ERCC5
histone H2A acetylation (GO:0043968)	1/12	1.0000000000174475989211941850953735411167144775390625	1	1.000000000027709834427014357061125338077545166015625	1	9.2978710040099	0	TRRAP
glucose metabolic process (GO:0006006)	1/149	1.0000000000174991132695367923588491976261138916015625	1	0.9999999999626847380085337135824374854564666748046875	1	-0.44601690192477106	-0	GAPDH
muscle system process (GO:0003012)	1/237	1.000000000019849011323458398692309856414794921875	1	0.99999999995200739011380619558622129261493682861328125	1	-0.5440393347233725	-0	IGF1
negative regulation of muscle cell apoptotic process (GO:0010656)	1/24	1.000000000021123991444937928463332355022430419921875	1	1.00000000000469047023443636135198175907135009765625	1	2.302162885452381	0	IGF1
DNA replication initiation (GO:0006270)	1/24	1.000000000021123991444937928463332355022430419921875	1	1.00000000000469047023443636135198175907135009765625	1	2.439904163804986	0	PRIM2
termination of RNA polymerase I transcription (GO:0006363)	1/24	1.000000000021123991444937928463332355022430419921875	1	1.00000000000469047023443636135198175907135009765625	1	2.505566290020074	0	GTF2H2
regulation of double-strand break repair (GO:2000779)	1/24	1.000000000021123991444937928463332355022430419921875	1	1.00000000000469047023443636135198175907135009765625	1	2.6447108602785923	0	PPP4R2
phosphatidylinositol-mediated signaling (GO:0048015)	1/136	1.00000000002220534867092283093370497226715087890625	1	0.99999999999103195147398537301342003047466278076171875	1	-0.4282221946813754	-0	IGF1
inositol lipid-mediated signaling (GO:0048017)	1/136	1.00000000002220534867092283093370497226715087890625	1	0.99999999999103195147398537301342003047466278076171875	1	-0.4255711587602283	-0	IGF1
DNA-templated transcription, initiation (GO:0006352)	1/220	1.0000000000232367458607996013597585260868072509765625	1	1.00000000000167421632113473606295883655548095703125	1	-0.5115450399942308	-0	GTF2H2
gland development (GO:0048732)	1/220	1.0000000000232367458607996013597585260868072509765625	1	1.00000000000167421632113473606295883655548095703125	1	-0.5096269526088294	-0	IGF1
regulation of T cell proliferation (GO:0042129)	1/125	1.00000000002428190981618172372691333293914794921875	1	0.999999999977450926280653220601379871368408203125	1	-0.36839944656342677	-0	IGF1
regulation of neural precursor cell proliferation (GO:2000177)	1/65	1.000000000026686652887519812793470919132232666015625	1	0.99999999998451449823022585405851714313030242919921875	1	0.14281393832594258	0	IGF1
striated muscle cell development (GO:0055002)	1/65	1.000000000026686652887519812793470919132232666015625	1	0.99999999998451449823022585405851714313030242919921875	1	0.17222292344437629	0	IGF1
regulation of polysaccharide metabolic process (GO:0032881)	1/41	1.0000000000270385935863259874167852103710174560546875	1	0.999999999976820763691875981749035418033599853515625	1	0.7133130005389259	0	IGF1
primary alcohol metabolic process (GO:0034308)	1/41	1.0000000000270385935863259874167852103710174560546875	1	0.999999999976820763691875981749035418033599853515625	1	0.7884013710645347	0	IGF1
ovarian follicle development (GO:0001541)	1/41	1.0000000000270385935863259874167852103710174560546875	1	0.999999999976820763691875981749035418033599853515625	1	0.735344934143058	0	SPO11
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/41	1.0000000000270385935863259874167852103710174560546875	1	0.999999999976820763691875981749035418033599853515625	1	0.729604475546291	0	IGF1
regulation of protein stability (GO:0031647)	1/138	1.0000000000274738010119790487806312739849090576171875	1	0.99999999998422317570856421298230998218059539794921875	1	-0.3807473275215007	-0	GAPDH
carbohydrate catabolic process (GO:0016052)	1/120	1.0000000000289064328029553507803939282894134521484375	1	1.0000000000186692883374917073524557054042816162109375	1	-0.29020719429366754	-0	GAPDH
taxis (GO:0042330)	1/263	1.000000000030266900097331017605029046535491943359375	1	0.999999999910650583245796951814554631710052490234375	1	-0.5421453092788243	-0	ALKBH1
chemotaxis (GO:0006935)	1/263	1.000000000030266900097331017605029046535491943359375	1	0.999999999910650583245796951814554631710052490234375	1	-0.5395670837327087	-0	ALKBH1
positive regulation of osteoblast differentiation (GO:0045669)	1/59	1.0000000000318058912540664096013642847537994384765625	1	0.99999999995528465746019719517789781093597412109375	1	0.28271548539421726	0	IGF1
branching morphogenesis of an epithelial tube (GO:0048754)	1/141	1.0000000000323077120611969803576357662677764892578125	1	1.000000000006398437335519702173769474029541015625	1	-0.34700626220129066	-0	IGF1
adult behavior (GO:0030534)	1/141	1.0000000000323077120611969803576357662677764892578125	1	1.000000000006398437335519702173769474029541015625	1	-0.3871652571677323	-0	OXR1
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/51	1.0000000000323538973390213868697173893451690673828125	1	0.999999999975255349227154511027038097381591796875	1	0.39480576101704934	0	IGF1
regulation of glucose import (GO:0046324)	1/51	1.0000000000323538973390213868697173893451690673828125	1	0.999999999975255349227154511027038097381591796875	1	0.4551703473977128	0	IGF1
regulation of establishment or maintenance of cell polarity (GO:0032878)	1/18	1.000000000032997160559489202569238841533660888671875	1	1.00000000002734434900730775552801787853240966796875	1	4.262257228265285	0	IGF1
DNA dealkylation (GO:0035510)	1/18	1.000000000032997160559489202569238841533660888671875	1	1.00000000002734434900730775552801787853240966796875	1	4.601064735475492	0	ALKBH1
glycoprotein biosynthetic process (GO:0009101)	1/35	1.000000000034069191912067253724671900272369384765625	1	0.99999999996203137175854180895839817821979522705078125	1	1.2454891286087266	0	IGF1
positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/35	1.000000000034069191912067253724671900272369384765625	1	0.99999999996203137175854180895839817821979522705078125	1	1.172801698559469	0	IGF1
regulation of polysaccharide biosynthetic process (GO:0032885)	1/35	1.000000000034069191912067253724671900272369384765625	1	0.99999999996203137175854180895839817821979522705078125	1	1.1354145660995365	0	IGF1
positive regulation of glucose transport (GO:0010828)	1/35	1.000000000034069191912067253724671900272369384765625	1	0.99999999996203137175854180895839817821979522705078125	1	1.1446670606024398	0	IGF1
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/35	1.000000000034069191912067253724671900272369384765625	1	0.99999999996203137175854180895839817821979522705078125	1	1.186925202744928	0	IGF1
positive regulation of neural precursor cell proliferation (GO:2000179)	1/35	1.000000000034069191912067253724671900272369384765625	1	0.99999999996203137175854180895839817821979522705078125	1	1.173919207668051	0	IGF1
regulation of glycogen metabolic process (GO:0070873)	1/35	1.000000000034069191912067253724671900272369384765625	1	0.99999999996203137175854180895839817821979522705078125	1	1.229849149648707	0	IGF1
positive regulation of JAK-STAT cascade (GO:0046427)	1/56	1.000000000034236169454970877268351614475250244140625	1	0.99999999999896804769861091699567623436450958251953125	1	0.3545215413170113	0	IGF1
monosaccharide biosynthetic process (GO:0046364)	1/56	1.000000000034236169454970877268351614475250244140625	1	0.99999999999896804769861091699567623436450958251953125	1	0.4161531610883021	0	GAPDH
positive regulation of cellular carbohydrate metabolic process (GO:0010676)	1/56	1.000000000034236169454970877268351614475250244140625	1	0.99999999999896804769861091699567623436450958251953125	1	0.3772931827597982	0	IGF1
DNA methylation or demethylation (GO:0044728)	1/56	1.000000000034236169454970877268351614475250244140625	1	0.99999999999896804769861091699567623436450958251953125	1	0.40404220634795457	0	ALKBH1
positive regulation of glycogen biosynthetic process (GO:0045725)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999727948729599802391021512448787689208984375	1	6.107538310675494	0	IGF1
positive regulation of cardiac muscle hypertrophy (GO:0010613)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999727948729599802391021512448787689208984375	1	5.574557200938628	0	IGF1
positive regulation of smooth muscle cell migration (GO:0014911)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999727948729599802391021512448787689208984375	1	5.738134907246537	0	IGF1
positive regulation of muscle hypertrophy (GO:0014742)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999727948729599802391021512448787689208984375	1	5.5927507663544755	0	IGF1
DNA demethylation (GO:0080111)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999727948729599802391021512448787689208984375	1	6.447252214263269	0	ALKBH1
regulation of smooth muscle cell apoptotic process (GO:0034391)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999727948729599802391021512448787689208984375	1	5.428887416601763	0	IGF1
regulation of inclusion body assembly (GO:0090083)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999727948729599802391021512448787689208984375	1	6.586610345649507	0	PSMC5
