Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of lymphocyte activation (GO:0051249)	1/344	0.280927329835663319723693120977259241044521331787109375	0.29888615457401623842770277406089007854461669921875	0.35623165370729503731439535840763710439205169677734375	0.379004453487670034395051743558724410831928253173828125	-0.7836207744778435	0.9463729572802139	BCL2
regulation of apoptotic signaling pathway (GO:2001233)	1/356	0.2892263303884423653045132596162147819995880126953125	0.30493092751360661996073986301780678331851959228515625	0.366142292882211062288178027301910333335399627685546875	0.38602332235997816045625086189829744398593902587890625	-0.792608225574601	0.9413570074563669	BCL2
regulation of cell adhesion (GO:0030155)	1/336	0.275343753390307643957868322104332037270069122314453125	0.294740097426990865780993544831289909780025482177734375	0.34954345141073173142132191060227341949939727783203125	0.374166726701533669530164161187713034451007843017578125	-0.7676006623972181	0.9377480512335845	BCL2
organelle fission (GO:0048285)	1/325	0.2675992382820748805016819460433907806873321533203125	0.28821551241782794594570304980152286589145660400390625	0.34023995930906514306713006590143777430057525634765625	0.366452590996974636450289608546881936490535736083984375	-0.7518027159033005	0.9352777416612122	USP44
growth (GO:0040007)	1/329	0.27042445366821665775347582894028164446353912353515625	0.28991824097252061331886352490982972085475921630859375	0.34363749351430161738107926794327795505523681640625	0.3684089079240748798582671952317468822002410888671875	-0.7516243495654356	0.9306284412596528	BCL2
lymphocyte activation (GO:0046649)	1/304	0.252596011983743762296938939471147023141384124755859375	0.27502276071127240708591443762998096644878387451171875	0.322128700090605957218059529623133130371570587158203125	0.350728911780893437555306491049122996628284454345703125	-0.7207459458981142	0.9304119639507513	BCL2
regulation of transmembrane transport (GO:0034762)	1/327	0.26901313905077584021086067878059111535549163818359375	0.28929259107152660579487246650387533009052276611328125	0.341940797261301165921310030171298421919345855712890625	0.367717872747153118329066501246416009962558746337890625	-0.7474665520858002	0.9270952301818215	BCL2
regulation of cell growth (GO:0001558)	1/322	0.26547352835797666248396353694261051714420318603515625	0.286367278275039660595524537711753509938716888427734375	0.3376809158715843306453052719007246196269989013671875	0.364257654620736837092209725597058422863483428955078125	-0.7349347024309089	0.919021221847173	BCL2
defense response to other organism (GO:0098542)	1/328	0.26971911934445536029869572303141467273235321044921875	0.28960624335141982310659614086034707725048065185546875	0.342789662506478354231376215466298162937164306640625	0.3680644763318408063668130125734023749828338623046875	-0.739570391440776	0.9165000793955744	BCL2
negative regulation of intracellular signal transduction (GO:1902532)	1/345	0.2816224041305648295718810913967899978160858154296875	0.299170304691891819626192727810121141374111175537109375	0.357063097356384362424108758204965852200984954833984375	0.37931170980564232753096121086855418980121612548828125	-0.7576378485744021	0.9142736299789619	BCL2
gamete generation (GO:0007276)	1/390	0.312250207123953626986434528589597903192043304443359375	0.322874104703614772660102971713058650493621826171875	0.39344579147330771551338557401322759687900543212890625	0.4068322607098255883073534278082661330699920654296875	-0.7968518111478777	0.9008352355350003	RAD23B
cytokine-mediated signaling pathway (GO:0019221)	1/342	0.279535269369530936511836216595838777720928192138671875	0.297858465380033743397092393934144638478755950927734375	0.354565718972909615924749004989280365407466888427734375	0.37780706945436559607287563267163932323455810546875	-0.7336613161345055	0.8885642580969103	UBB
negative regulation of hydrolase activity (GO:0051346)	1/354	0.287849494322382992717024308149120770394802093505859375	0.30393775911079412566095925285480916500091552734375	0.36450058863221135307952636139816604554653167724609375	0.384872978027063050721068293569260276854038238525390625	-0.7451702991437	0.8874474067947081	CEP192
positive regulation of cell development (GO:0010720)	1/358	0.290600644397587426492890472218277864158153533935546875	0.305458421705133265078302429174073040485382080078125	0.367779991079053070190951757467701099812984466552734375	0.3865837800966287485238126464537344872951507568359375	-0.7473481055015746	0.8863112145704396	BCL2
regulation of sequence-specific DNA binding transcription factor activity (GO:0051090)	1/338	0.27674348556804062582159531302750110626220703125	0.295785468519970062839519187036785297095775604248046875	0.351221627209615083753391218124306760728359222412109375	0.37538825293504729518900830953498370945453643798828125	-0.7180722925335733	0.8746988356102099	UBB
negative regulation of transport (GO:0051051)	1/361	0.292657396094641086836674048754503019154071807861328125	0.306697930839811283565410349183366633951663970947265625	0.3702290472267637522207905931281857192516326904296875	0.38799116043704329204189207302988506853580474853515625	-0.7389925970427695	0.873409404815511	BCL2
cellular metal ion homeostasis (GO:0006875)	1/361	0.292657396094641086836674048754503019154071807861328125	0.306697930839811283565410349183366633951663970947265625	0.3702290472267637522207905931281857192516326904296875	0.38799116043704329204189207302988506853580474853515625	-0.7368714971311012	0.8709024938954043	BCL2
regulation of intracellular transport (GO:0032386)	1/394	0.314911964180504322374787307126098312437534332275390625	0.325145440121377415909620367528987117111682891845703125	0.3965839233065213687012828813749365508556365966796875	0.40947143632386773237641364175942726433277130126953125	-0.7729958310303877	0.868447434591017	BCL2
response to inorganic substance (GO:0010035)	1/370	0.2987938089908046546128161935484968125820159912109375	0.311262105044072201476268446640460751950740814208984375	0.377522567743767190062698091423953883349895477294921875	0.393276117515489243015025522254290990531444549560546875	-0.7416186661902774	0.8655579333734827	BCL2
cellular response to organonitrogen compound (GO:0071417)	1/411	0.326115938519543957507806908324710093438625335693359375	0.33522800150759002324463153854594565927982330322265625	0.409750717923429430555870567332021892070770263671875	0.421199635041878239771762082455097697675228118896484375	-0.7730011278623137	0.8448472362246724	CHEK1
single-organism behavior (GO:0044708)	1/362	0.293341723688594291363784805071190930902957916259765625	0.306954887512466190191418036192771978676319122314453125	0.371043406210998016891977613340714015066623687744140625	0.388262486439352738631924921719473786652088165283203125	-0.7115233623746364	0.8403478607383342	BCL2
regulation of leukocyte activation (GO:0002694)	1/390	0.312250207123953626986434528589597903192043304443359375	0.322874104703614772660102971713058650493621826171875	0.39344579147330771551338557401322759687900543212890625	0.4068322607098255883073534278082661330699920654296875	-0.7423588622136056	0.8392313490890525	BCL2
response to steroid hormone (GO:0048545)	1/369	0.2981144842345579970555036197765730321407318115234375	0.311017946985009008376010797292110510170459747314453125	0.376716133750194692719759359533782117068767547607421875	0.393021757449829978181554679395048879086971282958984375	-0.7117918627702747	0.831305034277127	BCL2
cellular cation homeostasis (GO:0030003)	1/389	0.311583238657738181842660196707583963871002197265625	0.322874104703614772660102971713058650493621826171875	0.392658853628612802832975603450904600322246551513671875	0.4068322607098255883073534278082661330699920654296875	-0.7171949184269384	0.8107836918070825	BCL2
generation of precursor metabolites and energy (GO:0006091)	1/375	0.3021810999717249313079037165152840316295623779296875	0.313855258365877742843252917737117968499660491943359375	0.381539977742431701823733192213694564998149871826171875	0.3962800066002374332896351916133426129817962646484375	-0.6966542012271463	0.8072991622012473	UBB
tissue morphogenesis (GO:0048729)	1/358	0.290600644397587426492890472218277864158153533935546875	0.305458421705133265078302429174073040485382080078125	0.367779991079053070190951757467701099812984466552734375	0.3865837800966287485238126464537344872951507568359375	-0.6708261437142261	0.7955606360999965	BCL2
protein oligomerization (GO:0051259)	1/366	0.29607276699016316090506961700157262384891510009765625	0.309349572684789297927210327543434686958789825439453125	0.374290907395411931446460584993474185466766357421875	0.391075253018524582326875815851963125169277191162109375	-0.6753414499980389	0.7923668709721293	IGHMBP2
cellular ion homeostasis (GO:0006873)	1/402	0.320206227792950048893771963776089251041412353515625	0.330124119804236115793827366360346786677837371826171875	0.40281424301056911740914756592246703803539276123046875	0.41529079036045402073540344645152799785137176513671875	-0.7145112756591975	0.7918832542265143	BCL2
cellular response to nitrogen compound (GO:1901699)	1/438	0.34355442211514664041516198267345316708087921142578125	0.349555372719778045809135846866411156952381134033203125	0.4301064306183730590049663078389130532741546630859375	0.437619206699043361563639109590440057218074798583984375	-0.7502390236630389	0.7885712079840457	CHEK1
regulation of cell activation (GO:0050865)	1/420	0.33197695557538775545936005073599517345428466796875	0.34025204097829331306712674631853587925434112548828125	0.41661105065247860945731872561736963689327239990234375	0.426995783586631316719461892716935835778713226318359375	-0.727915129233206	0.7847424726813028	BCL2
regulation of establishment of protein localization (GO:0070201)	1/442	0.3461012496741500132912960907560773193836212158203125	0.351634845235800630458555815494037233293056488037109375	0.4330650959919595255342983364243991672992706298828125	0.439989101887179823169304881957941688597202301025390625	-0.7456536894044742	0.779328911254077	BCL2
leukocyte activation (GO:0045321)	1/373	0.30082804801007523298750356843811459839344024658203125	0.3129148892247657354204193325131200253963470458984375	0.37993596120521011538784250660683028399944305419921875	0.395201245360776554083059863842208869755268096923828125	-0.6628518981141593	0.7701172733892175	BCL2
microtubule-based process (GO:0007017)	1/437	0.342916248448684457539314962559728883206844329833984375	0.349555372719778045809135846866411156952381134033203125	0.429364489038153218647408948527299799025058746337890625	0.437619206699043361563639109590440057218074798583984375	-0.7253308633149138	0.7623904076326057	CEP192
posttranscriptional regulation of gene expression (GO:0010608)	1/438	0.34355442211514664041516198267345316708087921142578125	0.349555372719778045809135846866411156952381134033203125	0.4301064306183730590049663078389130532741546630859375	0.437619206699043361563639109590440057218074798583984375	-0.7222876421808567	0.7591916983011062	BCL2
